Artist,Track,URL,MP3_Path,Chroma3,Chroma4,Chroma5,Chroma6,Chroma7,Chroma8,Rhythm1,Rhythm2,Rhythm3,Rhythm4,Rhythm5,Rhythm6,Timbre1,Timbre2,Timbre3,Timbre4,Timbre5,Timbre6,ArousalMean,ArousalStd
ゲスの極み乙女。,パラレルスペック,https://open.spotify.com/track/5Q64gJJARQ9b8zxDGVD0dc,./downloaded_mp3/ゲスの極み乙女。_パラレルスペック.mp3,0.03677159175276756,0.07166292518377304,0.11469205468893051,0.15213356912136078,0.27255362272262573,0.38096338510513306,0.19000440293871448,0.301538588436087,0.3513488181725452,0.3409479427845371,0.3478694545899673,0.29941124849814715,0.028559044003486633,0.07746432721614838,0.1526801437139511,0.2360707,0.19505769,0.034517787396907806,15782.709181872558,4402.455697981777
杜このみ,のぞみ酒,https://open.spotify.com/track/0RsPwnSmRxSPnGkVktKJPI,./downloaded_mp3/杜このみ_のぞみ酒.mp3,0.07404039055109024,0.14274278283119202,0.2335003912448883,0.31693312525749207,0.36769142746925354,0.36305439472198486,0.19380777154248116,0.3259446234318736,0.3884833701413651,0.445246094166459,0.27930701863356844,0.06305032215298768,0.03851586580276489,0.1085875853896141,0.2193874567747116,0.2781337,0.15625462,0.08229599893093109,11368.637922967784,2729.5454687892884
伊勢大貴,烈車戦隊トッキュウジャー,https://open.spotify.com/track/5fpZHbh3zvGZVXnAu1Of5N,./downloaded_mp3/伊勢大貴_烈車戦隊トッキュウジャー.mp3,0.04141567274928093,0.07839060574769974,0.1322154700756073,0.21162763237953186,0.3671160936355591,0.5739952325820923,0.16425384245400504,0.19925115277270966,0.14489408416802174,0.10354257546052126,0.09653938081420126,0.013142274402550487,0.03018755093216896,0.08198918402194977,0.1713431030511856,0.23895767,0.20611154,0.0630263164639473,15365.172870794759,2420.155505963398
May J.,Believe,https://open.spotify.com/track/74z0aImjpdl76JKiln4TCY,./downloaded_mp3/May J._Believe.mp3,0.06855727732181549,0.1376921683549881,0.22855807840824127,0.3191339075565338,0.4305870234966278,0.5365529656410217,0.13873650547117,0.1480023078421291,0.13316494923401156,0.14057451406786992,0.17351312008375927,0.063946643126684,0.03206951916217804,0.08966715633869171,0.18709290027618408,0.27976012,0.25056112,0.10117392987012863,11998.245190645908,5181.62591793328
三代目 J Soul Brothers from EXILE TRIBE,S.A.K.U.R.A.,https://open.spotify.com/track/55UPmpNEFNDHqb6MYlqdvk,./downloaded_mp3/三代目 J Soul Brothers from EXILE TRIBE_S.A.K.U.R.A..mp3,0.042819056659936905,0.07833892852067947,0.14608266949653625,0.22429126501083374,0.29713714122772217,0.22582358121871948,0.1737243516757168,0.24234846152194134,0.24548409308987282,0.187576035046652,0.20534903038943447,0.3689503484280849,0.029867952689528465,0.08199258893728256,0.1722302883863449,0.23325527,0.23721224,0.0852590799331665,18412.381753999067,5507.788984893302
乃木坂46,気づいたら片想い,https://open.spotify.com/track/0yip7UVoWSJpkgp2Uluj8O,./downloaded_mp3/乃木坂46_気づいたら片想い.mp3,0.05545460060238838,0.10066705197095871,0.14026440680027008,0.2120344489812851,0.33708542585372925,0.4665537476539612,0.16518334012247604,0.25562366623613525,0.24050246129729647,0.24930383988604318,0.3342489773531112,0.22816197935856902,0.029021963477134705,0.07875082641839981,0.1640014499425888,0.23258753,0.2647208,0.2088886797428131,12903.67841603742,2783.457714581977
μ's,それは僕たちの奇跡,https://open.spotify.com/track/4M1msELaGptV81LDVIHAwb,./downloaded_mp3/μ's_それは僕たちの奇跡.mp3,0.04269916191697121,0.07842046767473221,0.11753803491592407,0.16367627680301666,0.22971361875534058,0.30618587136268616,0.1654548526833317,0.27692712703386824,0.22075055053728415,0.13044009548815608,0.05517005030242889,0.00019066369550178403,0.03519507497549057,0.09592941403388977,0.17055875062942505,0.22021286,0.16478193,0.07566434144973755,15602.939909104534,3139.903172463544
SCANDAL,Departure,https://open.spotify.com/track/6D9eDctjANmeKFWzac1XF8,./downloaded_mp3/SCANDAL_Departure.mp3,0.04430929571390152,0.09060587733983994,0.1497841775417328,0.19547033309936523,0.2738177180290222,0.4044581353664398,0.1722965060673166,0.2755070010666825,0.32164731026245885,0.3425525530501469,0.3125424381926966,0.36464496871169455,0.02379574626684189,0.06625990569591522,0.13322477042675018,0.18291514,0.1780734,0.13004010915756226,16456.865095060966,3837.52231062397
SEKAI NO OWARI,炎と森のカーニバル,https://open.spotify.com/track/5kDz0Wrx0UpaVRttDZ4KtI,./downloaded_mp3/SEKAI NO OWARI_炎と森のカーニバル.mp3,0.04392292723059654,0.10383927822113037,0.17094796895980835,0.31040140986442566,0.3817712962627411,0.4810110926628113,0.16961602121832045,0.2525599765987203,0.2759574360806909,0.3124701249992146,0.3484039359707984,0.4103661598516435,0.025738652795553207,0.06999454647302628,0.15083353221416473,0.25149086,0.30309844,0.12121576815843582,14698.970513232855,3732.4999307711228
GENERATIONS from EXILE TRIBE,NEVER LET YOU GO,https://open.spotify.com/track/66kB3GXzcL5ywS007qH7cL,./downloaded_mp3/GENERATIONS from EXILE TRIBE_NEVER LET YOU GO.mp3,0.042934536933898926,0.07780422270298004,0.12094815820455551,0.19751329720020294,0.36966729164123535,0.5208823084831238,0.16559441909796682,0.21619083357723745,0.22398538474353658,0.1771726019645168,0.09264842052069738,0.009978238980454161,0.028168195858597755,0.07750734686851501,0.16359029710292816,0.25389233,0.27485052,0.1874513030052185,16239.627729184944,4526.350719308349
秦基博,ダイアローグ・モノローグ,https://open.spotify.com/track/6eT4fzWfmPF3s3ulTnhiuH,./downloaded_mp3/秦基博_ダイアローグ・モノローグ.mp3,0.05239700525999069,0.11877060681581497,0.2431667000055313,0.39359140396118164,0.46136581897735596,0.6566117405891418,0.20910438233229733,0.24768644028268544,0.16721570180549092,0.08721007937310647,0.020427092703029854,2.721392294423392e-05,0.03449244424700737,0.09817247837781906,0.20880785584449768,0.29508927,0.31093076,0.13003867864608765,14256.599518612113,4218.013174066372
橋本仁,STAND PROUD,https://open.spotify.com/track/1YTW2IiSDH0buMd07A5Nnw,./downloaded_mp3/橋本仁_STAND PROUD.mp3,0.0300785843282938,0.059839483350515366,0.0948730930685997,0.1267915964126587,0.17927761375904083,0.22877143323421478,0.13662247532910207,0.12674568175975315,0.05817775557422595,0.026426369686684024,0.0015501394817407288,3.530381142911694e-08,0.03119250200688839,0.08639770746231079,0.16674713790416718,0.23973271,0.23599064,0.07681461423635483,16368.67728166974,2733.7958710270354
内田真礼,創傷イノセンス,https://open.spotify.com/track/2uXPRnLsbA5MWXUpNaYAUJ,./downloaded_mp3/内田真礼_創傷イノセンス.mp3,0.037837911397218704,0.05845864117145538,0.08391230553388596,0.14268480241298676,0.211089089512825,0.3533482849597931,0.1561285757621387,0.22740466484592886,0.21024319378305595,0.10025629124077859,0.0012381562350383165,2.5931977629504937e-07,0.030471019446849823,0.07774101197719574,0.1451379954814911,0.19843282,0.19015661,0.13995303213596344,17903.245314983546,3019.2936655869016
きゃりーぱみゅぱみゅ,ファミリーパーティー,https://open.spotify.com/track/46YA8ucG0EPrW4B1GcKDPk,./downloaded_mp3/きゃりーぱみゅぱみゅ_ファミリーパーティー.mp3,0.02968348003923893,0.05492055416107178,0.10200276225805283,0.17841599881649017,0.25110065937042236,0.349136620759964,0.0834932741905491,0.03186344266772535,0.00850817720430124,1.9659552853969105e-06,2.1656520507713412e-12,4.9720673538089713e-26,0.032284967601299286,0.0879371166229248,0.19072593748569489,0.29223272,0.24738292,0.0649113655090332,18352.624204409738,3594.026247502394
chay,Twinkle Days,https://open.spotify.com/track/6NbEoAdY9EJXsu5H9Dnj39,./downloaded_mp3/chay_Twinkle Days.mp3,0.051780082285404205,0.11472846567630768,0.22200211882591248,0.297535240650177,0.3117663264274597,0.29150816798210144,0.14713446456786747,0.19547384760420944,0.2375577744747358,0.22431817846575675,0.2124883330257137,0.3809208778183124,0.02892947755753994,0.08265456557273865,0.17886249721050262,0.2528631,0.23129416,0.10587646812200546,17890.216837494307,4261.799392062267
ClariS,STEP,https://open.spotify.com/track/5DvdcadbAkXdpITIKLycqx,./downloaded_mp3/ClariS_STEP.mp3,0.0449250303208828,0.09239577502012253,0.16199447214603424,0.23157306015491486,0.33019211888313293,0.5099949836730957,0.164356243224382,0.2596215027916163,0.26089575370311613,0.2827751622760486,0.3856679514057365,0.3995966494920014,0.027535036206245422,0.07899249345064163,0.168097123503685,0.26448306,0.26484475,0.10929495096206665,11216.290212823184,3442.6794765205677
柴咲コウ,ラブサーチライト,https://open.spotify.com/track/0b2xi61z1aBbmV60jQYigW,./downloaded_mp3/柴咲コウ_ラブサーチライト.mp3,0.04006296396255493,0.07602876424789429,0.12131304293870926,0.20499691367149353,0.40492743253707886,0.626995325088501,0.15558398393426928,0.23957780566620737,0.28617019057852033,0.32238572978922503,0.3369424805590038,0.3049709780008462,0.02476559206843376,0.06784788519144058,0.13820140063762665,0.22575316,0.2713764,0.2106897085905075,16996.027933083606,3493.176292075455
ソナーポケット,ai,https://open.spotify.com/track/1ZCrFvpAZ5y3cg9pBnyqtn,./downloaded_mp3/ソナーポケット_ai.mp3,0.0681864395737648,0.1291821151971817,0.21502047777175903,0.29840245842933655,0.36098504066467285,0.45974674820899963,0.1440071943422598,0.2248714621654607,0.31376695785827613,0.3533480816420764,0.3850035817844286,0.1974700120890004,0.030253641307353973,0.08284640312194824,0.1741945445537567,0.2795869,0.31002024,0.14469362795352936,10788.26594546816,5739.088184709679
片平里菜,Oh JANE,https://open.spotify.com/track/2TXU9vruFSsTfzQvpmXL6x,./downloaded_mp3/片平里菜_Oh JANE.mp3,0.05243865740185878,0.111228346824646,0.1871480494737625,0.293844610452652,0.4021429419517517,0.4205542206764221,0.17249302412956075,0.2757413666236921,0.33457282505056196,0.4340438315559816,0.4500664387409214,0.4790501374963613,0.02846599370241165,0.07805787026882172,0.16554215550422668,0.25096092,0.24208446,0.1304958462715149,13686.754123747645,3522.4222913671993
SPYAIR,イマジネーション,https://open.spotify.com/track/1xc9r9pgQ3CG7iViKPf0cQ,./downloaded_mp3/SPYAIR_イマジネーション.mp3,0.05210109593465484,0.1019824706942178,0.1702674067865731,0.2642469108104706,0.4063393175601959,0.5018410682678223,0.17314613964316095,0.24113057624449155,0.2415878350578706,0.2535540360572651,0.29775554432549084,0.1332176814186445,0.03137404844164848,0.08632604777812958,0.17837348580360413,0.2636985,0.24249041,0.060720834881067276,7340.37004322175,2486.7600591216024
福田こうへい,峠越え,https://open.spotify.com/track/52lRAwhmssH8GWNg7lmmwJ,./downloaded_mp3/福田こうへい_峠越え.mp3,0.07139386236667633,0.12944820523262024,0.22950509190559387,0.28016364574432373,0.3102274239063263,0.4308227002620697,0.19858674734690487,0.355049809999656,0.40248175892921945,0.34597896002874207,0.23752990963082374,0.2409976306353654,0.036108482629060745,0.10522589087486267,0.2187069207429886,0.2954361,0.24243683,0.0800967887043953,12854.47425499331,4128.555075256285
tofubeats,ディスコの神様 feat.藤井隆,https://open.spotify.com/track/36MwbWxhiFdyD29fhWJUoQ,./downloaded_mp3/tofubeats_ディスコの神様 feat.藤井隆.mp3,0.03306934982538223,0.05040838196873665,0.07515832036733627,0.10181470215320587,0.22043763101100922,0.4047791361808777,0.14776168540388823,0.20122226242197602,0.2610733933188146,0.2317665262268857,0.15800812581239007,0.2171696500537974,0.029901251196861267,0.07897292077541351,0.15863773226737976,0.22494622,0.2766277,0.12844660878181458,13398.002061117046,3898.9321919595795
angela,シドニア,https://open.spotify.com/track/7fHz3bMy909FFZx3u6eRFV,./downloaded_mp3/angela_シドニア.mp3,0.03658872539590574,0.06869211792945862,0.11137718707323074,0.17789797484874725,0.2704145610332489,0.39455974102020264,0.14436819648421348,0.17882605427554116,0.1647952503977302,0.12473706404065033,0.09791908669134367,4.715874939150536e-05,0.03093801997601986,0.08355335146188736,0.1649787575006485,0.24839331,0.24868396,0.09567190706729889,11450.748747684323,2865.056934269608
クリープハイプ,寝癖,https://open.spotify.com/track/72yTlhokeyTb1fYuetL1aN,./downloaded_mp3/クリープハイプ_寝癖.mp3,0.05192974582314491,0.11672337353229523,0.1789989471435547,0.25611916184425354,0.3686482012271881,0.4998362064361572,0.131852964562847,0.14507789234056992,0.13054956308596807,0.13740717282146653,0.2510186378315168,0.06331388179996636,0.030704226344823837,0.0844087302684784,0.17225880920886993,0.2588066,0.22710536,0.08396414667367935,18903.042176464678,3270.5923183950495
ケラケラ,MAKE UP,https://open.spotify.com/track/6EajS18PHsR9RC4GgbX8v7,./downloaded_mp3/ケラケラ_MAKE UP.mp3,0.050982579588890076,0.09515583515167236,0.13760827481746674,0.21134163439273834,0.3559354543685913,0.28342801332473755,0.14588802212364535,0.2019502557096995,0.19401192982532273,0.19060762947348284,0.18463872891831448,0.19818572638219964,0.03424232825636864,0.09158657491207123,0.17717020213603973,0.27606213,0.33941218,0.23551426827907562,15715.34684973314,4656.111171088428
米津玄師,アイネクライネ,https://open.spotify.com/track/45YBVp6zMwQZRbUDcPzmMB,./downloaded_mp3/米津玄師_アイネクライネ.mp3,0.06706029921770096,0.11772669851779938,0.16141006350517273,0.25245794653892517,0.39504632353782654,0.4891669452190399,0.15445011143248227,0.20651345814038657,0.19432313876785456,0.21375094096619063,0.34928468402733964,0.27682511541106136,0.025961117818951607,0.06971724331378937,0.1366318017244339,0.22110435,0.30095258,0.3204837143421173,21217.027788256022,4059.386442662651
水森かおり,島根恋旅,https://open.spotify.com/track/3DGd1EOTUNAPGaIYXQkB4p,./downloaded_mp3/水森かおり_島根恋旅.mp3,0.061235442757606506,0.1071065291762352,0.18903622031211853,0.29795610904693604,0.3503091633319855,0.2884761393070221,0.17693508230553268,0.30182166564870244,0.31895440918072665,0.2013856868827327,0.09570078498353382,1.99788207490614e-06,0.037958335131406784,0.10826880484819412,0.22161851823329926,0.31784096,0.28454617,0.14411704242229462,7461.348168173156,2171.2142859819196
NMB48,高嶺の林檎,https://open.spotify.com/track/70pCwwWabWENOnySralC8n,./downloaded_mp3/NMB48_高嶺の林檎.mp3,0.03401704505085945,0.06549976021051407,0.10546012222766876,0.16626934707164764,0.2598665952682495,0.3738345801830292,0.13138547064539433,0.1242180404940883,0.038098634604013665,0.003082108373445366,1.5002240696086256e-05,9.173378408976223e-11,0.03298700600862503,0.09047893434762955,0.17486731708049774,0.23912522,0.21464431,0.09536123275756836,15019.189631607209,2583.3132737172537
EGO-WRAPPIN',Neon Sign Stomp,https://open.spotify.com/track/4XMaVhH32hUUWtv8nklRCw,./downloaded_mp3/EGO-WRAPPIN'_Neon Sign Stomp.mp3,0.04183318465948105,0.07472314685583115,0.1391068994998932,0.22174781560897827,0.3270967900753021,0.4402156174182892,0.18199436357437,0.25139627020340555,0.2649789042347737,0.16855914300147837,0.10216764671301666,0.19658199185806424,0.02832288108766079,0.07737608253955841,0.16623741388320923,0.26482937,0.36269894,0.3093761205673218,12348.924479538426,1983.0144672378592
黒木渚,革命,https://open.spotify.com/track/3dRZOpDwaUeDb5caf7IDPf,./downloaded_mp3/黒木渚_革命.mp3,0.04361575469374657,0.07761974632740021,0.12074193358421326,0.16855379939079285,0.2688226103782654,0.30525562167167664,0.14519061526143817,0.21519279116315188,0.254852498124225,0.2800362587227291,0.35590505967333846,0.42079726022714187,0.025437254458665848,0.06847520917654037,0.14174406230449677,0.21890773,0.25720248,0.14743289351463318,18106.731658622328,4086.0403202746675
きゃりーぱみゅぱみゅ,きらきらキラー,https://open.spotify.com/track/2UrF5kSgnUNWYJUc7xw7o6,./downloaded_mp3/きゃりーぱみゅぱみゅ_きらきらキラー.mp3,0.03149678185582161,0.06835797429084778,0.11959847807884216,0.19560053944587708,0.36226508021354675,0.5010469555854797,0.13529412097325536,0.15912590424171558,0.12088985017959292,0.07720587360291836,0.0031787079475317824,6.021011280980804e-08,0.027864020317792892,0.08039987087249756,0.17288336157798767,0.26692113,0.26321375,0.10664566606283188,17024.847927338255,2651.3753149025833
岡村靖幸 w 小出祐介,愛はおしゃれじゃない,https://open.spotify.com/track/41qLDLiIGI0spshcg8VenA,./downloaded_mp3/岡村靖幸 w 小出祐介_愛はおしゃれじゃない.mp3,0.02471853233873844,0.050628699362277985,0.07838603854179382,0.05934247374534607,0.10640410333871841,0.15385164320468903,0.13035229666596249,0.09275559350322975,0.04983708190677933,0.03565904967146934,0.03882725389098583,7.980549421417768e-05,0.025324301794171333,0.06568333506584167,0.12801744043827057,0.18503949,0.24967064,0.18400493264198303,17072.608774757988,3562.1230731585374
lego big morl,RAINBOW,https://open.spotify.com/track/7ahNkNXriJcJTzZMZKdcGD,./downloaded_mp3/lego big morl_RAINBOW.mp3,0.04709611460566521,0.07871741056442261,0.07924101501703262,0.15830041468143463,0.30816107988357544,0.4182998239994049,0.12644296349834974,0.1379338024351268,0.13954154963099313,0.18236305483099224,0.2736105839722702,0.3622354248485289,0.022696156054735184,0.06260248273611069,0.1348976045846939,0.2390273,0.36403322,0.28349751234054565,8978.708851258407,2869.3410368900063
TM NETWORK,Get Wild,https://open.spotify.com/track/5boa5pUNMOHjpXuKyIGcXj,./downloaded_mp3/TM NETWORK_Get Wild.mp3,0.04004281386733055,0.06936629116535187,0.09049827605485916,0.1233171671628952,0.23147766292095184,0.3267725110054016,0.1311994982930827,0.12860520544927237,0.11186595745416433,0.06036114322782235,0.01064544173152386,4.0136125099283815e-08,0.02814258635044098,0.07537416368722916,0.14856964349746704,0.23500016,0.30435115,0.18364691734313965,9568.336423820982,3080.475333944894
パスピエ,MATATABISTEP,https://open.spotify.com/track/6mg60qQGYPjJHHUv0Sl5df,./downloaded_mp3/パスピエ_MATATABISTEP.mp3,0.041867222636938095,0.07843172550201416,0.10955169796943665,0.13568498194217682,0.21370820701122284,0.30890408158302307,0.16704284874022263,0.252262481544446,0.286819603441266,0.328541494244114,0.34809935520445734,0.23235879492646908,0.02690039575099945,0.07293549180030823,0.15576553344726562,0.2605282,0.37617964,0.27686211466789246,13132.699460882182,2249.729111723675
星野源,桜の森,https://open.spotify.com/track/7hjZPeA13HBpkkQw9Hzrqe,./downloaded_mp3/星野源_桜の森.mp3,0.045482837755566635,0.07303956149485892,0.10070136934518814,0.1405661255121231,0.2257201075553894,0.3110896646976471,0.12569987052929393,0.08361260664186791,0.06935986645864312,0.04440523694380309,0.014739695428861065,4.945852571096199e-13,0.030342498794198036,0.07692041248083115,0.15896686911582947,0.2469409,0.2465581,0.08632852137088776,13723.061081996575,3648.2339835452503
石川さゆり,暗夜の心中立て,https://open.spotify.com/track/040LmGiLSEVrr9qu9uXYHN,./downloaded_mp3/石川さゆり_暗夜の心中立て.mp3,0.1048821359872818,0.21977439522743225,0.3468920588493347,0.41990289092063904,0.4807470738887787,0.6104185581207275,0.17076485240476813,0.26795401559167953,0.29724173140699117,0.25271455028874135,0.26769433534178194,0.4174447281263865,0.03014092519879341,0.08586324006319046,0.18893934786319733,0.27386788,0.30015418,0.09690140932798386,16143.798961117858,3622.011958471362
Salley,カラフル,https://open.spotify.com/track/4Z62wyN4l3dQGKZFbGQ7kA,./downloaded_mp3/Salley_カラフル.mp3,0.05749576911330223,0.11590554565191269,0.20917172729969025,0.3579178750514984,0.42659446597099304,0.5661341547966003,0.15632826862280103,0.19587495929279972,0.19222708965246682,0.19490719875855306,0.31938194307433626,0.42620489864648586,0.026168687269091606,0.07187105715274811,0.15516842901706696,0.22612324,0.2332174,0.22887176275253296,18680.410910191094,3332.024623136789
キリンジ,エイリアンズ,https://open.spotify.com/track/5NclFtKE9l08xM8XhDKyzx,./downloaded_mp3/キリンジ_エイリアンズ.mp3,0.07944213598966599,0.16872285306453705,0.3015654981136322,0.403707355260849,0.42115330696105957,0.4182487428188324,0.17984033741695937,0.22078396046951457,0.1695210720487213,0.11990725854580539,0.0691661931612224,0.03850141134347887,0.033043909817934036,0.0928218811750412,0.18880027532577515,0.25977728,0.22744815,0.1633695513010025,10518.68371097461,3209.7789785498016
flumpool,明日への賛歌,https://open.spotify.com/track/6GfoYDNOLt7IuhOWEzkzVC,./downloaded_mp3/flumpool_明日への賛歌.mp3,0.047476129331487565,0.1099298745393753,0.203298419713974,0.2965357005596161,0.3209174871444702,0.4292210638523102,0.1812464414637351,0.2450296605797079,0.25666560808249683,0.29292162755460865,0.3259022291867771,0.5008883147171848,0.02703244425356388,0.0723639577627182,0.149211585521698,0.22067963,0.25068876,0.15616978704929352,11841.037340502982,3048.3838047680297
コブクロ,陽だまりの道,https://open.spotify.com/track/4dp5ELyU94IvQSHAvWUnSz,./downloaded_mp3/コブクロ_陽だまりの道.mp3,0.07014035433530807,0.1359269767999649,0.24476777017116547,0.35698774456977844,0.4614688754081726,0.5929209589958191,0.14654420435216098,0.21228197115337688,0.22152207472966334,0.22307992001971838,0.19427511124049177,0.02349489815065526,0.026755046099424362,0.07608740776777267,0.1565980166196823,0.21867351,0.26393697,0.1987978219985962,14339.083673942012,5603.859028480285
AKB48,ラブラドール・レトリバー,https://open.spotify.com/track/3IMu4MWOmkMNa6xPqMwhr6,./downloaded_mp3/AKB48_ラブラドール・レトリバー.mp3,0.04648177148854035,0.0930669903755188,0.16407430171966553,0.26365697383880615,0.3403884470462799,0.4758296608924866,0.1393358630434464,0.1552228384169606,0.14119076932849067,0.1147782048084844,0.04374374446046212,0.003950779318716801,0.031756918877363205,0.08848422765731812,0.18913713097572327,0.24731253,0.18491346,0.10586827993392944,15252.822381108033,2759.6736686897716
西野カナ,We Don't Stop,https://open.spotify.com/track/7yoA45s3Ky0FWI0176PbcX,./downloaded_mp3/西野カナ_We Don't Stop.mp3,0.04397948398314951,0.09541557729244232,0.15266838669776917,0.1537630259990692,0.2571691572666168,0.3667811155319214,0.12186632826142019,0.11383775987683291,0.1059217102950495,0.11430221856337315,0.06644526562856827,4.680513661309596e-05,0.029606768861413002,0.07863642275333405,0.15792933106422424,0.22795126,0.2201932,0.08417157083749771,14321.222712670184,4625.529113410466
Mr.Children,放たれる,https://open.spotify.com/track/2aPgDevJa2VKLd4eQCOJQu,./downloaded_mp3/Mr.Children_放たれる.mp3,0.0638253465294838,0.12249229103326797,0.21558022499084473,0.31453534960746765,0.39715030789375305,0.5095252394676208,0.15071903951738388,0.2171334080170651,0.2728221358322567,0.2943971197557763,0.25837349597789283,0.3043992022057862,0.025653716176748276,0.07089076191186905,0.15179471671581268,0.23743315,0.3079103,0.24777153134346008,9313.333017821073,4263.588662911764
KANA-BOON,フルドライブ,https://open.spotify.com/track/3YPHUW9oe3fzJjqSnkPWru,./downloaded_mp3/KANA-BOON_フルドライブ.mp3,0.026973919942975044,0.04795391485095024,0.07544603943824768,0.12727195024490356,0.20162047445774078,0.14221738278865814,0.12574589004821493,0.12732578719680102,0.09520708829667625,0.08110578153369585,0.04824932455726471,3.593070078198471e-08,0.024555383250117302,0.06754094362258911,0.14405205845832825,0.25150982,0.2707344,0.09457133710384369,22193.803062185125,3844.752922878893
嵐,誰も知らない,https://open.spotify.com/track/1ep3vnJjjHqXySMAYro0kN,./downloaded_mp3/嵐_誰も知らない.mp3,0.07380335032939911,0.1485639363527298,0.23533117771148682,0.29432412981987,0.2539771497249603,0.15854713320732117,0.21848690607869328,0.3447296437218433,0.41861920604321706,0.5178526082790675,0.6214932412367844,0.5164296850472587,0.03076821379363537,0.08520673960447311,0.17607992887496948,0.26380944,0.29270858,0.11451150476932526,5134.39331157861,1531.7231177959823
鈴木このみ,This game,https://open.spotify.com/track/5CjJHeHywo6Xzx79DNXCAv,./downloaded_mp3/鈴木このみ_This game.mp3,0.05675830692052841,0.10784061998128891,0.15724283456802368,0.25005125999450684,0.36912059783935547,0.5050297379493713,0.13905543227002595,0.15023223076065947,0.10303872523564468,0.05149632839483473,0.0039055719341585106,9.60968182652999e-06,0.026847204193472862,0.07388947904109955,0.1540755182504654,0.24353382,0.31063652,0.27527883648872375,15714.166135954598,4774.121426437103
fripSide,black bullet,https://open.spotify.com/track/52J9q7kUlK0YvQ2UwqQpkE,./downloaded_mp3/fripSide_black bullet.mp3,0.03076996588061758,0.05357319116592407,0.0771380290389061,0.12240970879793167,0.2087746560573578,0.2934814989566803,0.17722809775779344,0.25188493908753906,0.2587448785904964,0.2890092201676536,0.2677652590551902,0.207557211748813,0.028172237798571587,0.07784446328878403,0.15007692575454712,0.22884375,0.2281555,0.09245941787958145,13330.023814211754,3161.6289076586813
藤宮香織(雨宮天),奏(かなで),https://open.spotify.com/track/6MgA0JkDUsYeePdFIpobh0,./downloaded_mp3/藤宮香織(雨宮天)_奏(かなで).mp3,0.09994020520647269,0.19663549959659576,0.3245205879211426,0.4206554889678955,0.47722840309143066,0.6334266066551208,0.14834958515479663,0.22148991186381853,0.2633023106210189,0.28164916978551535,0.31171788738046685,0.391145383928391,0.0245047677308321,0.07075998187065125,0.15543965995311737,0.26784086,0.32236272,0.15368422865867615,12555.239511020238,5307.076490297472
氣志團,喧嘩上等,https://open.spotify.com/track/77nG4hpn8NE4w2KqWQkPIi,./downloaded_mp3/氣志團_喧嘩上等.mp3,0.0352352000772953,0.05188893526792526,0.07977839559316635,0.12479786574840546,0.19309665262699127,0.23998671770095825,0.18704946747834722,0.27592713288174175,0.279895738344846,0.3024281213680884,0.25124766237826146,0.2979696647308849,0.029808564111590385,0.08271519839763641,0.17671091854572296,0.29989555,0.40383506,0.36590248346328735,15921.569928847932,3788.371181679507
Aimer(エメ),StarRingChild,https://open.spotify.com/track/3Xzb9D64WsKmYcV8AGMmeu,./downloaded_mp3/Aimer(エメ)_StarRingChild.mp3,0.05285627394914627,0.09924440085887909,0.17141982913017273,0.2420981377363205,0.35066619515419006,0.5183907151222229,0.1485699054753525,0.1836234727521776,0.12341293174607537,0.07159866482091913,0.032650365851162946,0.00011763580929406717,0.029697641730308533,0.08364494144916534,0.1764652132987976,0.26928064,0.3858417,0.35870638489723206,14190.2933150346,4024.6034581059475
ファンキー加藤,輝け,https://open.spotify.com/track/3icuZYiLqcakUHsBqh5p2V,./downloaded_mp3/ファンキー加藤_輝け.mp3,0.03688580542802811,0.07057364284992218,0.1151532232761383,0.16367778182029724,0.2712337374687195,0.4387422204017639,0.16829436460195385,0.20337008405750148,0.22445146486528753,0.22145808363429,0.18642425857718067,0.17061894955589363,0.030163966119289398,0.08137768507003784,0.16747529804706573,0.24088097,0.20753178,0.07556010037660599,14382.676616071074,2984.6479784511416
阿部真央,Believe in yourself,https://open.spotify.com/track/5qerIHJKf0SXQs2Ij4Xve1,./downloaded_mp3/阿部真央_Believe in yourself.mp3,0.04931681638758937,0.0882478803396225,0.12284901738166809,0.17180810868740082,0.27806556224823,0.4189912676811218,0.14832458214527297,0.20121770743796571,0.21645353729661226,0.18791473986436324,0.2127698220469431,0.22456846520416968,0.03086850792169571,0.07923918217420578,0.14917708933353424,0.20911597,0.20179309,0.096320740878582,17643.34756876131,2893.7437334033357
ももいろクローバーZ,泣いてもいいんだよ,https://open.spotify.com/track/7qyGjLDvaELcJIml3H1tTF,./downloaded_mp3/ももいろクローバーZ_泣いてもいいんだよ.mp3,0.04048702120780945,0.08968198299407959,0.15548139810562134,0.19543048739433289,0.2891228199005127,0.32851412892341614,0.12925612104143316,0.0795121410131953,0.013563600306829795,0.0006214121303100234,4.2387667707370745e-07,2.6064519901174026e-14,0.02523239143192768,0.0712847113609314,0.14807891845703125,0.21630539,0.22897887,0.1358746886253357,16494.110422657923,2845.2227352707027
